  1.6248E+00  2.3660E-03
  1.6490E+00  4.9652E-03
  1.6733E+00  8.4869E-03
  1.6975E+00  1.0130E-02
  1.7218E+00  7.7849E-03
  1.7460E+00  4.2309E-03
  1.7703E+00  4.9137E-03
  1.7945E+00  1.1436E-02
  1.8188E+00  1.0420E-02
  1.8430E+00  3.5770E-03
  1.8673E+00  1.7788E-03
  1.8915E+00  5.5719E-03
  1.9158E+00  1.7455E-02
  1.9400E+00  2.0267E-02
  1.9643E+00  7.0161E-03
  1.9885E+00  1.9196E-02
  2.0128E+00  1.6466E-02
  2.0370E+00  1.3240E-02
